split,language,subset_size,repeat,n_items_full,n_models,pearson_r,p_value
synthetic,dan,100,53,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,54,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,55,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,56,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,57,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,58,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,59,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,60,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,61,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,62,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,63,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,64,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,65,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,66,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,67,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,68,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,69,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,70,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,71,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,72,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,73,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,74,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,75,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,76,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,77,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,78,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,79,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,80,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,81,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,82,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,83,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,84,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,85,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,86,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,87,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,88,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,89,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,90,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,91,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,92,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,93,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,94,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,95,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,96,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,97,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,98,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,99,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,100,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,101,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,102,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,103,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,104,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,105,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,106,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,107,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,108,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,109,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,110,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,111,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,112,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,113,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,114,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,115,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,116,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,117,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,118,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,119,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,120,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,121,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,122,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,123,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,124,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,125,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,126,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,127,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,128,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,129,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,130,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,131,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,132,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,133,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,134,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,135,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,136,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,137,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,138,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,139,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,140,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,141,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,142,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,143,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,144,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,145,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,146,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,147,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,148,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,149,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,150,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,151,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,152,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,153,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,154,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,155,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,156,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,157,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,158,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,159,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,160,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,161,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,162,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,163,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,164,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,165,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,166,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,167,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,168,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,169,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,170,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,171,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,172,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,173,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,174,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,175,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,176,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,177,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,178,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,179,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,180,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,181,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,182,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,183,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,184,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,185,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,186,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,187,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,188,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,189,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,190,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,191,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,192,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,193,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,194,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,195,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,196,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,197,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,198,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,dan,100,199,100,30,0.9999999999999997,2.841104936914004e-212
synthetic,deu,10,0,100,30,0.9604699763223193,4.3733463446721725e-17
synthetic,deu,10,1,100,30,0.9940451649517292,1.6648323021971047e-28
synthetic,deu,10,2,100,30,0.981631712543348,1.0896147196130248e-21
synthetic,deu,10,3,100,30,0.9822936908028933,6.544287268578517e-22
synthetic,deu,10,4,100,30,0.9925546454003765,3.7640107264036015e-27
synthetic,deu,10,5,100,30,0.9912523652989781,3.566817821870299e-26
synthetic,deu,10,6,100,30,0.9855129867534417,4.020836152219892e-23
synthetic,deu,10,7,100,30,0.9900498938565474,2.1489121969922846e-25
synthetic,deu,10,8,100,30,0.9907827683087407,7.395658764379665e-26
synthetic,deu,10,9,100,30,0.9901560197043537,1.8505542406043557e-25
synthetic,deu,10,10,100,30,0.9894959346744424,4.572653877669487e-25
synthetic,deu,10,11,100,30,0.9917432643876842,1.593776935312746e-26
synthetic,deu,10,12,100,30,0.9766981523951443,2.955680316123406e-20
synthetic,deu,10,13,100,30,0.9808828689236648,1.897755337122348e-21
synthetic,deu,10,14,100,30,0.9797846014897682,4.1205530640525665e-21
synthetic,deu,10,15,100,30,0.9825754451579118,5.23698787092932e-22
synthetic,deu,10,16,100,30,0.980874568385579,1.9092268963185917e-21
synthetic,deu,10,17,100,30,0.9906773355176194,8.666657594202729e-26
synthetic,deu,10,18,100,30,0.9751975303017959,7.01657733250144e-20
synthetic,deu,10,19,100,30,0.9813524927322389,1.3435718195168795e-21
synthetic,deu,10,20,100,30,0.9888638305327504,1.0322687039380715e-24
synthetic,deu,10,21,100,30,0.9858990895946876,2.761189740220287e-23
synthetic,deu,10,22,100,30,0.9922273013262966,6.861131040869573e-27
synthetic,deu,10,23,100,30,0.9761178383451883,4.156026203563395e-20
synthetic,deu,10,24,100,30,0.9865235889990888,1.4700463521794887e-23
synthetic,deu,10,25,100,30,0.9854237208420388,4.379546537109864e-23
synthetic,deu,10,26,100,30,0.9906801359756806,8.630428325750509e-26
synthetic,deu,10,27,100,30,0.9868135875918203,1.086008716628574e-23
synthetic,deu,10,28,100,30,0.9819158975339349,8.774530055979836e-22
synthetic,deu,10,29,100,30,0.9894574278626168,4.811879508431782e-25
synthetic,deu,10,30,100,30,0.9830607001908845,3.5370608405805816e-22
synthetic,deu,10,31,100,30,0.9832533240952251,3.017297227052433e-22
synthetic,deu,10,32,100,30,0.9797934734804443,4.095529985909296e-21
synthetic,deu,10,33,100,30,0.9923671752837532,5.325420500334433e-27
synthetic,deu,10,34,100,30,0.9872095731193139,7.103952163881652e-24
synthetic,deu,10,35,100,30,0.98373384030211,2.0131829192047048e-22
synthetic,deu,10,36,100,30,0.9836123250499117,2.2326111282634506e-22
synthetic,deu,10,37,100,30,0.9908777085539275,6.401417713885193e-26
synthetic,deu,10,38,100,30,0.9836877948504592,2.0938619360062576e-22
synthetic,deu,10,39,100,30,0.9755722782016256,5.682717119410377e-20
synthetic,deu,10,40,100,30,0.9565215740502219,1.6183460313445651e-16
synthetic,deu,10,41,100,30,0.9826302871223181,5.012569995683147e-22
synthetic,deu,10,42,100,30,0.9909145362470771,6.050312188601119e-26
synthetic,deu,10,43,100,30,0.9918511384264155,1.3266386858826994e-26
synthetic,deu,10,44,100,30,0.9773007106425317,2.0557389064405357e-20
synthetic,deu,10,45,100,30,0.9796634445843336,4.4767685140438765e-21
synthetic,deu,10,46,100,30,0.9654792020347305,6.766800105227774e-18
synthetic,deu,10,47,100,30,0.9860006039486726,2.4970971549367997e-23
synthetic,deu,10,48,100,30,0.9922567127251722,6.507632718356869e-27
synthetic,deu,10,49,100,30,0.9819033838399255,8.859239667037621e-22
synthetic,deu,10,50,100,30,0.9848144552133734,7.740786452499046e-23
synthetic,deu,10,51,100,30,0.9937018619325072,3.641310465369665e-28
synthetic,deu,10,52,100,30,0.9763607577380161,3.607147744676636e-20
synthetic,deu,10,53,100,30,0.988926273273263,9.544862567422512e-25
synthetic,deu,10,54,100,30,0.9165306162655392,1.1647195994843608e-12
synthetic,deu,10,55,100,30,0.9866330669478964,1.3122801109315066e-23
synthetic,deu,10,56,100,30,0.9481877560216737,1.7900426838466933e-15
synthetic,deu,10,57,100,30,0.9940195912516833,1.767497418920827e-28
synthetic,deu,10,58,100,30,0.9806649543247297,2.2211400698386998e-21
synthetic,deu,10,59,100,30,0.9898954306785165,2.663613520548911e-25
synthetic,deu,10,60,100,30,0.9941649472741851,1.25353826201705e-28
synthetic,deu,10,61,100,30,0.9475639149257273,2.10839078044329e-15
synthetic,deu,10,62,100,30,0.9812146721717242,1.4882183350163213e-21
synthetic,deu,10,63,100,30,0.9850803671734322,6.054509868216354e-23
synthetic,deu,10,64,100,30,0.9757372279156067,5.1736816233649794e-20
synthetic,deu,10,65,100,30,0.9612711751776508,3.2996151407954706e-17
synthetic,deu,10,66,100,30,0.963124340290902,1.6799847252525373e-17
synthetic,deu,10,67,100,30,0.9587697608590416,7.803617955479103e-17
synthetic,deu,10,68,100,30,0.9831636519107296,3.2497503301473706e-22
synthetic,deu,10,69,100,30,0.9928070884559109,2.3258879301762722e-27
synthetic,deu,10,70,100,30,0.9797677375036253,4.168508522375375e-21
synthetic,deu,10,71,100,30,0.986103795067759,2.2528161144198177e-23
synthetic,deu,10,72,100,30,0.9842757830266223,1.256889797842174e-22
synthetic,deu,10,73,100,30,0.9893053303362292,5.874937197770967e-25
synthetic,deu,10,74,100,30,0.993318821212191,8.302682617473415e-28
synthetic,deu,10,75,100,30,0.9849645798784177,6.741801304750322e-23
synthetic,deu,10,76,100,30,0.9810986735085382,1.621016893144422e-21
synthetic,deu,10,77,100,30,0.9934710968702235,6.017840226687615e-28
synthetic,deu,10,78,100,30,0.9902438566882522,1.6331961492869504e-25
synthetic,deu,10,79,100,30,0.9761177497333253,4.156239836703782e-20
synthetic,deu,10,80,100,30,0.9889813769037725,8.903995578102563e-25
synthetic,deu,10,81,100,30,0.9686195713948775,1.814980568272151e-18
synthetic,deu,10,82,100,30,0.9733288158751419,1.9178225042020956e-19
synthetic,deu,10,83,100,30,0.9873077376913084,6.3814022803690184e-24
synthetic,deu,10,84,100,30,0.9890737001570713,7.919000631051826e-25
synthetic,deu,10,85,100,30,0.9865366805057506,1.4502951360782255e-23
synthetic,deu,10,86,100,30,0.986884529085311,1.0074478973867975e-23
synthetic,deu,10,87,100,30,0.9809974551556064,1.7457874205655044e-21
synthetic,deu,10,88,100,30,0.990073987363588,2.0775044933620127e-25
synthetic,deu,10,89,100,30,0.9821602298287374,7.2638170999481975e-22
synthetic,deu,10,90,100,30,0.9695020790647996,1.2240196566052296e-18
synthetic,deu,10,91,100,30,0.9818772116260932,9.038866203435362e-22
synthetic,deu,10,92,100,30,0.992896915052338,1.9517233070064425e-27
synthetic,deu,10,93,100,30,0.9695054629754818,1.222145095373472e-18
synthetic,deu,10,94,100,30,0.9826703113518696,4.854454147064707e-22
synthetic,deu,10,95,100,30,0.9938835228656445,2.4198372838224183e-28
synthetic,deu,10,96,100,30,0.9696879070806114,1.1249269033622815e-18
synthetic,deu,10,97,100,30,0.9700054173968227,9.72632369833256e-19
synthetic,deu,10,98,100,30,0.9918801644889887,1.2622154284191521e-26
synthetic,deu,10,99,100,30,0.9891632243753777,7.061304268647361e-25
synthetic,deu,10,100,100,30,0.9734685754417821,1.783350937349046e-19
synthetic,deu,10,101,100,30,0.9795074941892289,4.97734141595851e-21
synthetic,deu,10,102,100,30,0.9751662755657841,7.140014218813926e-20
synthetic,deu,10,103,100,30,0.9824462215695215,5.8031439002479755e-22
synthetic,deu,10,104,100,30,0.9869120872182644,9.783779904886547e-24
synthetic,deu,10,105,100,30,0.9909819385239075,5.453575925010759e-26
synthetic,deu,10,106,100,30,0.9909235180598698,5.967436591750582e-26
synthetic,deu,10,107,100,30,0.9878959185615521,3.295896121580586e-24
synthetic,deu,10,108,100,30,0.9858904729787291,2.7847591558236914e-23
synthetic,deu,10,109,100,30,0.97929022078383,5.761629855876603e-21
synthetic,deu,10,110,100,30,0.9650507557525387,8.021109231902306e-18
synthetic,deu,10,111,100,30,0.9878368578368769,3.5270556324573136e-24
synthetic,deu,10,112,100,30,0.9902249603333648,1.6778508259866608e-25
synthetic,deu,10,113,100,30,0.9901339545945462,1.9092230424395357e-25
synthetic,deu,10,114,100,30,0.9830755259039301,3.494282998294718e-22
synthetic,deu,10,115,100,30,0.9862741376133528,1.897515467992129e-23
synthetic,deu,10,116,100,30,0.9784119957610692,1.0250098547615491e-20
synthetic,deu,10,117,100,30,0.9928140343769557,2.2947372414682628e-27
synthetic,deu,10,118,100,30,0.98027026902585,2.940292093587449e-21
synthetic,deu,10,119,100,30,0.9918822642028513,1.2576696190256276e-26
synthetic,deu,10,120,100,30,0.9880047100441068,2.9064741879718956e-24
synthetic,deu,10,121,100,30,0.9814717581588616,1.2290390314964911e-21
synthetic,deu,10,122,100,30,0.9890444091469357,8.219974957307588e-25
synthetic,deu,10,123,100,30,0.9856175657737584,3.6353248930483406e-23
synthetic,deu,10,124,100,30,0.9852110934781102,5.356938890241281e-23
synthetic,deu,10,125,100,30,0.9861467755911812,2.1577688183960723e-23
synthetic,deu,10,126,100,30,0.9890200421591144,8.478404479062899e-25
synthetic,deu,10,127,100,30,0.9871831930613458,7.31067326294746e-24
synthetic,deu,10,128,100,30,0.9692216027162698,1.3889929148917331e-18
synthetic,deu,10,129,100,30,0.9883170295242464,2.0127464564667818e-24
synthetic,deu,10,130,100,30,0.9906370095440749,9.204248128390751e-26
synthetic,deu,10,131,100,30,0.9921451478410986,7.945204595187875e-27
synthetic,deu,10,132,100,30,0.9946327744270042,3.9016124836104446e-29
synthetic,deu,10,133,100,30,0.9884585784331982,1.698432489970947e-24
synthetic,deu,10,134,100,30,0.9872491853516545,6.803705307936839e-24
synthetic,deu,10,135,100,30,0.9917914234001343,1.468884210717771e-26
synthetic,deu,10,136,100,30,0.9860906192997966,2.2827218077675132e-23
synthetic,deu,10,137,100,30,0.9846396097650997,9.07668998408553e-23
synthetic,deu,10,138,100,30,0.9704696174934844,7.84071232928997e-19
synthetic,deu,10,139,100,30,0.9829463514930104,3.883693209641459e-22
synthetic,deu,10,140,100,30,0.9868016783967923,1.0997411665608833e-23
synthetic,deu,10,141,100,30,0.9800400712702971,3.4538870446056865e-21
synthetic,deu,10,142,100,30,0.9849313356834182,6.952106896094273e-23
synthetic,deu,10,143,100,30,0.9677323115472183,2.6670232278702914e-18
synthetic,deu,10,144,100,30,0.9803468197862504,2.7858476144790465e-21
synthetic,deu,10,145,100,30,0.9913802284162614,2.904629686905713e-26
synthetic,deu,10,146,100,30,0.9831124339032168,3.3898646588374965e-22
synthetic,deu,10,147,100,30,0.9849079682693537,7.103555556959561e-23
synthetic,deu,10,148,100,30,0.970683563831487,7.091139836776364e-19
synthetic,deu,10,149,100,30,0.9887435499431757,1.1989275113164791e-24
synthetic,deu,10,150,100,30,0.9713241144725236,5.22522355655545e-19
synthetic,deu,10,151,100,30,0.996106617533493,4.397606241513805e-31
synthetic,deu,10,152,100,30,0.9757368038614398,5.174934237076808e-20
synthetic,deu,10,153,100,30,0.9874486418879196,5.462770974388413e-24
synthetic,deu,10,154,100,30,0.9856370290836115,3.567477320686122e-23
synthetic,deu,10,155,100,30,0.9832322168785949,3.0705807469650936e-22
synthetic,deu,10,156,100,30,0.9841126688743064,1.4508125148847794e-22
synthetic,deu,10,157,100,30,0.970172808419834,9.002626168675175e-19
synthetic,deu,10,158,100,30,0.9934238370579288,6.655313878633295e-28
synthetic,deu,10,159,100,30,0.9854949977691133,4.090852989871566e-23
synthetic,deu,10,160,100,30,0.991069746514343,4.757972888551457e-26
synthetic,deu,10,161,100,30,0.9832254427610353,3.0878656106893016e-22
synthetic,deu,10,162,100,30,0.9875894983381382,4.668386368923441e-24
synthetic,deu,10,163,100,30,0.9634528589453617,1.4851683317054975e-17
synthetic,deu,10,164,100,30,0.9722762109655952,3.276011697041434e-19
synthetic,deu,10,165,100,30,0.983128940684792,3.344107602524629e-22
synthetic,deu,10,166,100,30,0.963597771785576,1.4060719575943522e-17
synthetic,deu,10,167,100,30,0.9783233527110636,1.0849428695130867e-20
synthetic,deu,10,168,100,30,0.9913538141404629,3.0312673570167455e-26
synthetic,deu,10,169,100,30,0.9728656293833312,2.4336479662654e-19
synthetic,deu,10,170,100,30,0.9450167559433378,4.031612727788564e-15
synthetic,deu,10,171,100,30,0.9883107509871945,2.0278651870212e-24
synthetic,deu,10,172,100,30,0.9881741678216556,2.3840137755862036e-24
synthetic,deu,10,173,100,30,0.9833242609160298,2.8444417311816177e-22
synthetic,deu,10,174,100,30,0.9681986433180313,2.1815348613809563e-18
synthetic,deu,10,175,100,30,0.9943285777495889,8.426177144488472e-29
synthetic,deu,10,176,100,30,0.9815288155508292,1.177510325148975e-21
synthetic,deu,10,177,100,30,0.9829850586518708,3.7629786588449153e-22
synthetic,deu,10,178,100,30,0.9894575665267862,4.810997595718081e-25
synthetic,deu,10,179,100,30,0.9882323432301113,2.22576226311019e-24
synthetic,deu,10,180,100,30,0.986990806710788,8.995699079568455e-24
synthetic,deu,10,181,100,30,0.9907042631138672,8.32406823978769e-26
synthetic,deu,10,182,100,30,0.9856674438961142,3.4638018326078944e-23
synthetic,deu,10,183,100,30,0.9675339504969738,2.9024108116818564e-18
synthetic,deu,10,184,100,30,0.980928939958015,1.8352374167447083e-21
synthetic,deu,10,185,100,30,0.9881717266922553,2.3908770633585615e-24
synthetic,deu,10,186,100,30,0.9933213923879284,8.258190834381602e-28
synthetic,deu,10,187,100,30,0.9927994800061434,2.3604600279424778e-27
synthetic,deu,10,188,100,30,0.9947808166744563,2.6398116911580136e-29
synthetic,deu,10,189,100,30,0.9848495817915852,7.495449411614941e-23
synthetic,deu,10,190,100,30,0.9873582817300137,6.036552758542974e-24
synthetic,deu,10,191,100,30,0.9817527819355782,9.940001987111703e-22
synthetic,deu,10,192,100,30,0.9858352338527556,2.940346646753027e-23
synthetic,deu,10,193,100,30,0.9728391665896974,2.466686399622771e-19
synthetic,deu,10,194,100,30,0.9798874833640008,3.838897700836241e-21
synthetic,deu,10,195,100,30,0.9822852918312512,6.587543082552413e-22
synthetic,deu,10,196,100,30,0.9947205935318623,3.0986290238141494e-29
synthetic,deu,10,197,100,30,0.9810006544259703,1.7417111176112577e-21
synthetic,deu,10,198,100,30,0.9875887270267427,4.672427982348702e-24
synthetic,deu,10,199,100,30,0.9732287824678303,2.0197762560818916e-19
synthetic,deu,25,0,100,30,0.9961715621717956,3.4762512976897354e-31
synthetic,deu,25,1,100,30,0.997671024646517,3.33482708368801e-34
synthetic,deu,25,2,100,30,0.9964759526526161,1.0919339153128118e-31
synthetic,deu,25,3,100,30,0.992039070384399,9.580438477378996e-27
synthetic,deu,25,4,100,30,0.9861072340396287,2.245070546338358e-23
synthetic,deu,25,5,100,30,0.9947294348742762,3.0269281189828635e-29
synthetic,deu,25,6,100,30,0.9975815299998819,5.650653101672493e-34
synthetic,deu,25,7,100,30,0.9940550686850119,1.6265826416287622e-28
synthetic,deu,25,8,100,30,0.9976762468768583,3.2317548355142826e-34
synthetic,deu,25,9,100,30,0.9921753469379977,7.529462575605678e-27
synthetic,deu,25,10,100,30,0.992732583759285,2.6856305909088995e-27
synthetic,deu,25,11,100,30,0.9939322331628057,2.1642141550706057e-28
synthetic,deu,25,12,100,30,0.9970734075320997,8.133171829783041e-33
synthetic,deu,25,13,100,30,0.9940163244667518,1.7810270073009598e-28
synthetic,deu,25,14,100,30,0.9933972370513675,7.041127619653644e-28
synthetic,deu,25,15,100,30,0.9939422180592324,2.1150134874341787e-28
synthetic,deu,25,16,100,30,0.9949180060830886,1.81960647526555e-29
synthetic,deu,25,17,100,30,0.9987722950570631,4.2952129902759044e-38
synthetic,deu,25,18,100,30,0.99752896236152,7.63310400278848e-34
synthetic,deu,25,19,100,30,0.9960169781514303,6.044751250278285e-31
synthetic,deu,25,20,100,30,0.9985183758997658,5.961172757453283e-37
synthetic,deu,25,21,100,30,0.9945700879712226,4.588595891583569e-29
synthetic,deu,25,22,100,30,0.9913557532654602,3.021799170957539e-26
synthetic,deu,25,23,100,30,0.9922593031555206,6.47732226451806e-27
synthetic,deu,25,24,100,30,0.9949761167408384,1.5495532175245016e-29
synthetic,deu,25,25,100,30,0.9933707670583517,7.445576140079825e-28
synthetic,deu,25,26,100,30,0.9963549625744157,1.7503329719391717e-31
synthetic,deu,25,27,100,30,0.9949162599848543,1.828359297693087e-29
synthetic,deu,25,28,100,30,0.9934001460330344,6.997946058666974e-28
synthetic,deu,25,29,100,30,0.9938927658459592,2.3692756450716315e-28
synthetic,deu,25,30,100,30,0.9975327625345792,7.47056541308217e-34
synthetic,deu,25,31,100,30,0.9961927087587046,3.217288353369767e-31
synthetic,deu,25,32,100,30,0.9895990570876221,3.9852490669573008e-25
synthetic,deu,25,33,100,30,0.9951187776687823,1.0361673349447863e-29
synthetic,deu,25,34,100,30,0.99693334266376,1.5636243947725424e-32
synthetic,deu,25,35,100,30,0.9963428014969854,1.833750149701838e-31
synthetic,deu,25,36,100,30,0.9974904558237067,9.475811171863694e-34
synthetic,deu,25,37,100,30,0.9943512587769471,7.967576620295728e-29
