model,language,tokenizer_fertility,english_fertility_tokens_per_character
gemma-3-4b-it,uncorrected_isl,0.4799903915445592,0.3090353779587681
gemma-3-4b-it,zho,0.879725957878711,0.3090353779587681
granite-3.2-2b-instruct (reasoning off),ara,0.9728524443948938,0.3571392211758717
granite-3.2-2b-instruct (reasoning off),dan,0.492896174863388,0.3571392211758717
granite-3.2-2b-instruct (reasoning off),deu,0.4563620988918065,0.3571392211758717
granite-3.2-2b-instruct (reasoning off),eng,0.3571392211758717,0.3571392211758717
granite-3.2-2b-instruct (reasoning off),eng_metric,0.3561540016168149,0.3571392211758717
granite-3.2-2b-instruct (reasoning off),est,0.5319621189701095,0.3571392211758717
granite-3.2-2b-instruct (reasoning off),fra,0.4629175400258663,0.3571392211758717
granite-3.2-2b-instruct (reasoning off),hin,1.4509794073329985,0.3571392211758717
granite-3.2-2b-instruct (reasoning off),isl,0.5775162142685564,0.3571392211758717
granite-3.2-2b-instruct (reasoning off),ita,0.4579625930633739,0.3571392211758717
granite-3.2-2b-instruct (reasoning off),jpn,0.9414893617021276,0.3571392211758717
granite-3.2-2b-instruct (reasoning off),mar,1.4059809276918804,0.3571392211758717
granite-3.2-2b-instruct (reasoning off),nld,0.4666883177136494,0.3571392211758717
granite-3.2-2b-instruct (reasoning off),nob,0.4882403089112883,0.3571392211758717
granite-3.2-2b-instruct (reasoning off),rus,0.6067055942738746,0.3571392211758717
granite-3.2-2b-instruct (reasoning off),ukr,0.7408429620620293,0.3571392211758717
granite-3.2-2b-instruct (reasoning off),uncorrected_isl,0.5775162142685564,0.3571392211758717
granite-3.2-2b-instruct (reasoning off),zho,1.2975133214920072,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),ara,0.9728524443948938,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),dan,0.492896174863388,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),deu,0.4563620988918065,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),eng,0.3571392211758717,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),eng_metric,0.3561540016168149,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),est,0.5319621189701095,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),fra,0.4629175400258663,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),hin,1.4509794073329985,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),isl,0.5775162142685564,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),ita,0.4579625930633739,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),jpn,0.9414893617021276,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),mar,1.4059809276918804,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),nld,0.4666883177136494,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),nob,0.4882403089112883,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),rus,0.6067055942738746,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),ukr,0.7408429620620293,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),uncorrected_isl,0.5775162142685564,0.3571392211758717
granite-3.2-2b-instruct (reasoning on),zho,1.2975133214920072,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),ara,0.9728524443948938,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),dan,0.492896174863388,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),deu,0.4563620988918065,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),eng,0.3571392211758717,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),eng_metric,0.3561540016168149,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),est,0.5319621189701095,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),fra,0.4629175400258663,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),hin,1.4509794073329985,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),isl,0.5775162142685564,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),ita,0.4579625930633739,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),jpn,0.9414893617021276,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),mar,1.4059809276918804,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),nld,0.4666883177136494,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),nob,0.4882403089112883,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),rus,0.6067055942738746,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),ukr,0.7408429620620293,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),uncorrected_isl,0.5775162142685564,0.3571392211758717
granite-3.2-8b-instruct (reasoning off),zho,1.2975133214920072,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),ara,0.9728524443948938,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),dan,0.492896174863388,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),deu,0.4563620988918065,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),eng,0.3571392211758717,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),eng_metric,0.3561540016168149,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),est,0.5319621189701095,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),fra,0.4629175400258663,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),hin,1.4509794073329985,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),isl,0.5775162142685564,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),ita,0.4579625930633739,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),jpn,0.9414893617021276,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),mar,1.4059809276918804,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),nld,0.4666883177136494,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),nob,0.4882403089112883,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),rus,0.6067055942738746,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),ukr,0.7408429620620293,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),uncorrected_isl,0.5775162142685564,0.3571392211758717
granite-3.2-8b-instruct (reasoning on),zho,1.2975133214920072,0.3571392211758717
