model_raw,model,family,params_b,language,split,accuracy,stderr,n_problems,english_accuracy,english_stderr,english_n_problems,transfer_gap,transfer_gap_stderr,performance_recovered,performance_recovered_stderr,language_name,typological_distance_from_english,typological_feature_set,common_crawl_language,common_crawl_crawl,common_crawl_pages,resource_source_path,log10_common_crawl_pages,tokenizer_repo,fertility_tokens_per_character,english_fertility_tokens_per_character,normalized_fertility,n_matched_questions,token_count,non_whitespace_character_count,english_token_count,english_non_whitespace_character_count
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,hin,synthetic,0.898,0.0067691144513316,2000,0.9555,0.0046119963416212,2000,0.057499999999999996,0.008190935276899314,0.9398220826792255,0.008412282847511368,hin,0.3838046008442838,URIEL syntax_knn,hin,CC-MAIN-2026-21,4774018,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.678884052141607,Qwen/Qwen3-8B,1.1958312405826217,0.3110715194706032,3.844232485885388,100,23809,19910,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,isl,original,0.88,0.032659863237109,100,0.95,0.021904291355759,100,0.06999999999999995,0.03932511470376968,0.9263157894736842,0.040473137674763314,Icelandic,0.13127809128711687,URIEL syntax_knn,isl,CC-MAIN-2026-21,777022,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.890433315253091,Qwen/Qwen3-8B,0.5450484341201919,0.3110715194706032,1.7521643737998969,100,11591,21266,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,isl,synthetic,0.8405,0.0081892250367999,2000,0.9555,0.0046119963416212,2000,0.11499999999999999,0.009398612501772676,0.8796441653584511,0.009564663095698159,Icelandic,0.13127809128711687,URIEL syntax_knn,isl,CC-MAIN-2026-21,777022,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.890433315253091,Qwen/Qwen3-8B,0.5450484341201919,0.3110715194706032,1.7521643737998969,100,11591,21266,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,ita,original,0.96,0.0196946385566932,100,0.95,0.021904291355759,100,-0.010000000000000009,0.029456353604558134,1.0105263157894737,0.03118759148429876,Italian,0.14220584589844,URIEL syntax_knn,ita,CC-MAIN-2026-21,53457335,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.728007304146603,Qwen/Qwen3-8B,0.3917287089159252,0.3110715194706032,1.2592882485114305,100,8629,22028,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,ita,synthetic,0.925,0.0058910824494496,2000,0.9555,0.0046119963416212,2000,0.03049999999999997,0.007481668442355651,0.968079539508111,0.007736082691816696,Italian,0.14220584589844,URIEL syntax_knn,ita,CC-MAIN-2026-21,53457335,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.728007304146603,Qwen/Qwen3-8B,0.3917287089159252,0.3110715194706032,1.2592882485114305,100,8629,22028,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,jpn,original,0.95,0.021904291355759,100,0.95,0.021904291355759,100,0.0,0.03097734590948613,1.0,0.03260773253630119,jpn,0.4998069870609444,URIEL syntax_knn,jpn,CC-MAIN-2026-21,118455052,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.073553587717582,Qwen/Qwen3-8B,0.7281824738550307,0.3110715194706032,2.340884421352001,100,8077,11092,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,jpn,synthetic,0.907,0.0064958908780204,2000,0.9555,0.0046119963416212,2000,0.04849999999999999,0.007966624665080939,0.9492412349555207,0.00819824926986896,jpn,0.4998069870609444,URIEL syntax_knn,jpn,CC-MAIN-2026-21,118455052,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.073553587717582,Qwen/Qwen3-8B,0.7281824738550307,0.3110715194706032,2.340884421352001,100,8077,11092,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,mar,original,0.87,0.0337997668989631,100,0.95,0.021904291355759,100,0.07999999999999996,0.040276819911981884,0.9157894736842106,0.041372794558179105,mar,0.43515421744059357,URIEL syntax_knn,mar,CC-MAIN-2026-21,649289,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.812438045288022,Qwen/Qwen3-8B,1.1631330432367373,0.3110715194706032,3.7391177604951245,100,25126,21602,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,mar,synthetic,0.857,0.0078298245878524,2000,0.9555,0.0046119963416212,2000,0.09850000000000003,0.00908717025985897,0.8969126111983254,0.009267767866898218,mar,0.43515421744059357,URIEL syntax_knn,mar,CC-MAIN-2026-21,649289,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.812438045288022,Qwen/Qwen3-8B,1.1631330432367373,0.3110715194706032,3.7391177604951245,100,25126,21602,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,nld,original,0.92,0.027265992434429,100,0.95,0.021904291355759,100,0.029999999999999916,0.0349747383583111,0.9684210526315791,0.036363930895468737,nld,0.07570690126642576,URIEL syntax_knn,nld,CC-MAIN-2026-21,39513234,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.596742576400662,Qwen/Qwen3-8B,0.39352324394543936,0.3110715194706032,1.2650571309618976,100,8482,21554,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,nld,synthetic,0.9025,0.0066346728963997,2000,0.9555,0.0046119963416212,2000,0.05300000000000005,0.008080185313304894,0.9445316588173731,0.008306592306752358,nld,0.07570690126642576,URIEL syntax_knn,nld,CC-MAIN-2026-21,39513234,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.596742576400662,Qwen/Qwen3-8B,0.39352324394543936,0.3110715194706032,1.2650571309618976,100,8482,21554,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,nob,original,0.95,0.021904291355759,100,0.95,0.021904291355759,100,0.0,0.03097734590948613,1.0,0.03260773253630119,Norwegian Bokmal,0.10138170956458059,URIEL syntax_knn,nor,CC-MAIN-2026-21,7148610,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.854221604316353,Qwen/Qwen3-8B,0.4228127350213086,0.3110715194706032,1.3592139059881538,100,8433,19945,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,nob,synthetic,0.9245,0.0059090890725079,2000,0.9555,0.0046119963416212,2000,0.031000000000000028,0.007495855116126485,0.967556253270539,0.00774958778566971,Norwegian Bokmal,0.10138170956458059,URIEL syntax_knn,nor,CC-MAIN-2026-21,7148610,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.854221604316353,Qwen/Qwen3-8B,0.4228127350213086,0.3110715194706032,1.3592139059881538,100,8433,19945,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,rus,original,0.92,0.027265992434429,100,0.95,0.021904291355759,100,0.029999999999999916,0.0349747383583111,0.9684210526315791,0.036363930895468737,Russian,0.18824593690905445,URIEL syntax_knn,rus,CC-MAIN-2026-21,138631119,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.141860728782362,Qwen/Qwen3-8B,0.4443868901864758,0.3110715194706032,1.4285682306845553,100,9437,21236,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,rus,synthetic,0.879,0.0072942513701904,2000,0.9555,0.0046119963416212,2000,0.07650000000000001,0.008629983389708919,0.9199372056514914,0.008831422650595219,Russian,0.18824593690905445,URIEL syntax_knn,rus,CC-MAIN-2026-21,138631119,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.141860728782362,Qwen/Qwen3-8B,0.4443868901864758,0.3110715194706032,1.4285682306845553,100,9437,21236,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,ukr,original,0.93,0.0256432399976242,100,0.95,0.021904291355759,100,0.019999999999999907,0.033724972014424745,0.9789473684210527,0.03518663133845601,Ukrainian,0.15273132616089036,URIEL syntax_knn,ukr,CC-MAIN-2026-21,17456210,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.2419499578829365,Qwen/Qwen3-8B,0.6400336810590822,0.3110715194706032,2.057512954411008,100,13682,21377,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,ukr,synthetic,0.9225,0.0059803643182242,2000,0.9555,0.0046119963416212,2000,0.03300000000000003,0.007552169730204461,0.9654631083202512,0.0078032070662207055,Ukrainian,0.15273132616089036,URIEL syntax_knn,ukr,CC-MAIN-2026-21,17456210,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.2419499578829365,Qwen/Qwen3-8B,0.6400336810590822,0.3110715194706032,2.057512954411008,100,13682,21377,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,zho,original,0.9,0.0301511344577763,100,0.95,0.021904291355759,100,0.04999999999999993,0.03726779962499643,0.9473684210526316,0.03852851472960009,Chinese,0.2892275292349138,URIEL syntax_knn,zho,CC-MAIN-2026-21,102274716,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.009768282208015,Qwen/Qwen3-8B,0.9554681552905354,0.3110715194706032,3.071538522448465,100,7531,7882,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,8.0,zho,synthetic,0.903,0.0066194719354607,2000,0.9555,0.0046119963416212,2000,0.05249999999999999,0.008067708408183773,0.945054945054945,0.00829468705805494,Chinese,0.2892275292349138,URIEL syntax_knn,zho,CC-MAIN-2026-21,102274716,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.009768282208015,Qwen/Qwen3-8B,0.9554681552905354,0.3110715194706032,3.071538522448465,100,7531,7882,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,ara,original,0.92,0.027265992434429,100,0.96,0.0196946385566932,100,0.039999999999999925,0.033634998607300785,0.9583333333333334,0.034542887048444514,ara,0.34901322303461213,URIEL syntax_knn,ara,CC-MAIN-2026-21,14123579,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.149944763500101,Qwen/Qwen3-14B,0.5197614136796923,0.3110715194706032,1.6708743203628793,100,9324,17939,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,ara,synthetic,0.931,0.0056688241976526,2000,0.9625,0.0042492238057644,2000,0.03149999999999997,0.007084593900525742,0.9672727272727273,0.0072748767903211145,ara,0.34901322303461213,URIEL syntax_knn,ara,CC-MAIN-2026-21,14123579,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.149944763500101,Qwen/Qwen3-14B,0.5197614136796923,0.3110715194706032,1.6708743203628793,100,9324,17939,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,dan,original,0.95,0.021904291355759,100,0.96,0.0196946385566932,100,0.010000000000000009,0.029456353604558134,0.9895833333333334,0.030541234065299076,Danish,0.11992176734660287,URIEL syntax_knn,dan,CC-MAIN-2026-21,11404389,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.057072022533615,Qwen/Qwen3-14B,0.4247255749267372,0.3110715194706032,1.3653631025095323,100,8551,20133,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,dan,synthetic,0.933,0.0055920600468685,2000,0.9625,0.0042492238057644,2000,0.02949999999999997,0.007023321046289841,0.9693506493506494,0.007215896435267443,Danish,0.11992176734660287,URIEL syntax_knn,dan,CC-MAIN-2026-21,11404389,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.057072022533615,Qwen/Qwen3-14B,0.4247255749267372,0.3110715194706032,1.3653631025095323,100,8551,20133,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,deu,original,0.92,0.027265992434429,100,0.96,0.0196946385566932,100,0.039999999999999925,0.033634998607300785,0.9583333333333334,0.034542887048444514,German,0.09745802098497969,URIEL syntax_knn,deu,CC-MAIN-2026-21,129221452,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.111334616692115,Qwen/Qwen3-14B,0.36802278999376836,0.3110715194706032,1.1830809539236753,100,8268,22466,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,deu,synthetic,0.914,0.0062706985918966,2000,0.9625,0.0042492238057644,2000,0.04849999999999999,0.007574797936703586,0.9496103896103896,0.007747316572329255,German,0.09745802098497969,URIEL syntax_knn,deu,CC-MAIN-2026-21,129221452,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.111334616692115,Qwen/Qwen3-14B,0.36802278999376836,0.3110715194706032,1.1830809539236753,100,8268,22466,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,est,original,0.91,0.0287623491264661,100,0.96,0.0196946385566932,100,0.04999999999999993,0.03485902343944121,0.9479166666666667,0.03571868261056848,est,0.22659791675913576,URIEL syntax_knn,est,CC-MAIN-2026-21,3089989,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.489956933389947,Qwen/Qwen3-14B,0.4884087994475683,0.3110715194706032,1.5700852340283882,100,9902,20274,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,est,synthetic,0.915,0.0062375438657165,2000,0.9625,0.0042492238057644,2000,0.04749999999999999,0.007547374141263465,0.9506493506493506,0.007720864064175552,est,0.22659791675913576,URIEL syntax_knn,est,CC-MAIN-2026-21,3089989,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.489956933389947,Qwen/Qwen3-14B,0.4884087994475683,0.3110715194706032,1.5700852340283882,100,9902,20274,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,fra,original,0.94,0.0238683256575942,100,0.96,0.0196946385566932,100,0.020000000000000018,0.03094472099689632,0.9791666666666666,0.03196376684685377,French,0.18824593690905445,URIEL syntax_knn,fra,CC-MAIN-2026-21,102728618,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.011691445624011,Qwen/Qwen3-14B,0.372296302903269,0.3110715194706032,1.1968189937055669,100,8348,22423,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,fra,synthetic,0.9095,0.0064168109471423,2000,0.9625,0.0042492238057644,2000,0.05300000000000005,0.007696191635012745,0.9449350649350649,0.007864435441181764,French,0.18824593690905445,URIEL syntax_knn,fra,CC-MAIN-2026-21,102728618,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.011691445624011,Qwen/Qwen3-14B,0.372296302903269,0.3110715194706032,1.1968189937055669,100,8348,22423,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,hin,original,0.85,0.0358870281282636,100,0.96,0.0196946385566932,100,0.10999999999999999,0.04093601807403316,0.8854166666666666,0.04156186402318971,hin,0.3838046008442838,URIEL syntax_knn,hin,CC-MAIN-2026-21,4774018,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.678884052141607,Qwen/Qwen3-14B,1.1958312405826217,0.3110715194706032,3.844232485885388,100,23809,19910,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,hin,synthetic,0.8875,0.007067308428547,2000,0.9625,0.0042492238057644,2000,0.07500000000000007,0.008246378076203296,0.922077922077922,0.008395581625445412,hin,0.3838046008442838,URIEL syntax_knn,hin,CC-MAIN-2026-21,4774018,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.678884052141607,Qwen/Qwen3-14B,1.1958312405826217,0.3110715194706032,3.844232485885388,100,23809,19910,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,isl,original,0.93,0.0256432399976242,100,0.96,0.0196946385566932,100,0.029999999999999916,0.03233348953414308,0.9687500000000001,0.033294099780242774,Icelandic,0.13127809128711687,URIEL syntax_knn,isl,CC-MAIN-2026-21,777022,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.890433315253091,Qwen/Qwen3-14B,0.5450484341201919,0.3110715194706032,1.7521643737998969,100,11591,21266,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,isl,synthetic,0.884,0.0071622376967266,2000,0.9625,0.0042492238057644,2000,0.07850000000000001,0.008327877987572011,0.9184415584415584,0.008474281943740393,Icelandic,0.13127809128711687,URIEL syntax_knn,isl,CC-MAIN-2026-21,777022,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.890433315253091,Qwen/Qwen3-14B,0.5450484341201919,0.3110715194706032,1.7521643737998969,100,11591,21266,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,ita,original,0.95,0.021904291355759,100,0.96,0.0196946385566932,100,0.010000000000000009,0.029456353604558134,0.9895833333333334,0.030541234065299076,Italian,0.14220584589844,URIEL syntax_knn,ita,CC-MAIN-2026-21,53457335,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.728007304146603,Qwen/Qwen3-14B,0.3917287089159252,0.3110715194706032,1.2592882485114305,100,8629,22028,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,ita,synthetic,0.932,0.0056306173663252,2000,0.9625,0.0042492238057644,2000,0.03049999999999997,0.0070540594608663335,0.9683116883116883,0.00724548244017422,Italian,0.14220584589844,URIEL syntax_knn,ita,CC-MAIN-2026-21,53457335,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.728007304146603,Qwen/Qwen3-14B,0.3917287089159252,0.3110715194706032,1.2592882485114305,100,8629,22028,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,jpn,original,0.94,0.0238683256575942,100,0.96,0.0196946385566932,100,0.020000000000000018,0.03094472099689632,0.9791666666666666,0.03196376684685377,jpn,0.4998069870609444,URIEL syntax_knn,jpn,CC-MAIN-2026-21,118455052,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.073553587717582,Qwen/Qwen3-14B,0.7281824738550307,0.3110715194706032,2.340884421352001,100,8077,11092,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,jpn,synthetic,0.9105,0.0063847676252792,2000,0.9625,0.0042492238057644,2000,0.052000000000000046,0.0076694954580003695,0.9459740259740259,0.00783867611252651,jpn,0.4998069870609444,URIEL syntax_knn,jpn,CC-MAIN-2026-21,118455052,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.073553587717582,Qwen/Qwen3-14B,0.7281824738550307,0.3110715194706032,2.340884421352001,100,8077,11092,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,mar,original,0.93,0.0256432399976242,100,0.96,0.0196946385566932,100,0.029999999999999916,0.03233348953414308,0.9687500000000001,0.033294099780242774,mar,0.43515421744059357,URIEL syntax_knn,mar,CC-MAIN-2026-21,649289,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.812438045288022,Qwen/Qwen3-14B,1.1631330432367373,0.3110715194706032,3.7391177604951245,100,25126,21602,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,mar,synthetic,0.9025,0.0066346728963997,2000,0.9625,0.0042492238057644,2000,0.06000000000000005,0.00787875544700403,0.9376623376623376,0.008040633980454882,mar,0.43515421744059357,URIEL syntax_knn,mar,CC-MAIN-2026-21,649289,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.812438045288022,Qwen/Qwen3-14B,1.1631330432367373,0.3110715194706032,3.7391177604951245,100,25126,21602,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,nld,original,0.93,0.0256432399976242,100,0.96,0.0196946385566932,100,0.029999999999999916,0.03233348953414308,0.9687500000000001,0.033294099780242774,nld,0.07570690126642576,URIEL syntax_knn,nld,CC-MAIN-2026-21,39513234,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.596742576400662,Qwen/Qwen3-14B,0.39352324394543936,0.3110715194706032,1.2650571309618976,100,8482,21554,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,nld,synthetic,0.92,0.0060678174992827,2000,0.9625,0.0042492238057644,2000,0.04249999999999998,0.007407719767652948,0.9558441558441558,0.007586192225492841,nld,0.07570690126642576,URIEL syntax_knn,nld,CC-MAIN-2026-21,39513234,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.596742576400662,Qwen/Qwen3-14B,0.39352324394543936,0.3110715194706032,1.2650571309618976,100,8482,21554,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,nob,original,0.96,0.0196946385566932,100,0.96,0.0196946385566932,100,0.0,0.0278524249529116,1.0,0.02901294265928292,Norwegian Bokmal,0.10138170956458059,URIEL syntax_knn,nor,CC-MAIN-2026-21,7148610,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.854221604316353,Qwen/Qwen3-14B,0.4228127350213086,0.3110715194706032,1.3592139059881538,100,8433,19945,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,nob,synthetic,0.929,0.0057442143065,2000,0.9625,0.0042492238057644,2000,0.033499999999999974,0.007145061297880808,0.9651948051948053,0.007333099730172355,Norwegian Bokmal,0.10138170956458059,URIEL syntax_knn,nor,CC-MAIN-2026-21,7148610,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.854221604316353,Qwen/Qwen3-14B,0.4228127350213086,0.3110715194706032,1.3592139059881538,100,8433,19945,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,rus,original,0.93,0.0256432399976242,100,0.96,0.0196946385566932,100,0.029999999999999916,0.03233348953414308,0.9687500000000001,0.033294099780242774,Russian,0.18824593690905445,URIEL syntax_knn,rus,CC-MAIN-2026-21,138631119,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.141860728782362,Qwen/Qwen3-14B,0.4443868901864758,0.3110715194706032,1.4285682306845553,100,9437,21236,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,rus,synthetic,0.8975,0.0067837957621431,2000,0.9625,0.0042492238057644,2000,0.06500000000000006,0.008004735341905163,0.9324675324675324,0.008162255063426434,Russian,0.18824593690905445,URIEL syntax_knn,rus,CC-MAIN-2026-21,138631119,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.141860728782362,Qwen/Qwen3-14B,0.4443868901864758,0.3110715194706032,1.4285682306845553,100,9437,21236,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,ukr,original,0.94,0.0238683256575942,100,0.96,0.0196946385566932,100,0.020000000000000018,0.03094472099689632,0.9791666666666666,0.03196376684685377,Ukrainian,0.15273132616089036,URIEL syntax_knn,ukr,CC-MAIN-2026-21,17456210,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.2419499578829365,Qwen/Qwen3-14B,0.6400336810590822,0.3110715194706032,2.057512954411008,100,13682,21377,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,ukr,synthetic,0.9215,0.0060155605295136,2000,0.9625,0.0042492238057644,2000,0.041000000000000036,0.007364975996954562,0.9574025974025974,0.0075449866720195494,Ukrainian,0.15273132616089036,URIEL syntax_knn,ukr,CC-MAIN-2026-21,17456210,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.2419499578829365,Qwen/Qwen3-14B,0.6400336810590822,0.3110715194706032,2.057512954411008,100,13682,21377,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,zho,original,0.95,0.021904291355759,100,0.96,0.0196946385566932,100,0.010000000000000009,0.029456353604558134,0.9895833333333334,0.030541234065299076,Chinese,0.2892275292349138,URIEL syntax_knn,zho,CC-MAIN-2026-21,102274716,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.009768282208015,Qwen/Qwen3-14B,0.9554681552905354,0.3110715194706032,3.071538522448465,100,7531,7882,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,14.0,zho,synthetic,0.9415,0.0052490619472114,2000,0.9625,0.0042492238057644,2000,0.02100000000000002,0.006753410566309266,0.9781818181818182,0.006956327580796491,Chinese,0.2892275292349138,URIEL syntax_knn,zho,CC-MAIN-2026-21,102274716,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.009768282208015,Qwen/Qwen3-14B,0.9554681552905354,0.3110715194706032,3.071538522448465,100,7531,7882,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,32.0,ara,original,0.95,0.021904291355759,100,0.97,0.0171446607997765,100,0.020000000000000018,0.02781613513300098,0.979381443298969,0.028453255685957513,ara,0.34901322303461213,URIEL syntax_knn,ara,CC-MAIN-2026-21,14123579,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.149944763500101,Qwen/Qwen3-32B,0.5197614136796923,0.3110715194706032,1.6708743203628793,100,9324,17939,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,32.0,ara,synthetic,0.9515,0.004804728682127,2000,0.9745,0.0035257751694163,2000,0.02300000000000002,0.0059595728248026635,0.9763981528989225,0.006065389864518792,ara,0.34901322303461213,URIEL syntax_knn,ara,CC-MAIN-2026-21,14123579,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.149944763500101,Qwen/Qwen3-32B,0.5197614136796923,0.3110715194706032,1.6708743203628793,100,9324,17939,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,32.0,dan,original,0.94,0.0238683256575942,100,0.97,0.0171446607997765,100,0.030000000000000027,0.029387690682262917,0.9690721649484536,0.029980964442802422,Danish,0.11992176734660287,URIEL syntax_knn,dan,CC-MAIN-2026-21,11404389,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.057072022533615,Qwen/Qwen3-32B,0.4247255749267372,0.3110715194706032,1.3653631025095323,100,8551,20133,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,32.0,dan,synthetic,0.938,0.0053937506684251,2000,0.9745,0.0035257751694163,2000,0.03650000000000009,0.006443883675114624,0.9625448948178552,0.006539339814333014,Danish,0.11992176734660287,URIEL syntax_knn,dan,CC-MAIN-2026-21,11404389,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.057072022533615,Qwen/Qwen3-32B,0.4247255749267372,0.3110715194706032,1.3653631025095323,100,8551,20133,6111,19645
