model_raw,model,family,tokenizer_repo,language,fertility_tokens_per_character,english_fertility_tokens_per_character,normalized_fertility,n_matched_questions,token_count,non_whitespace_character_count,english_token_count,english_non_whitespace_character_count
vllm/Qwen/Qwen3-4B,Qwen3-4B,Qwen3,Qwen/Qwen3-4B,ita,0.3917287089159252,0.3110715194706032,1.2592882485114305,100,8629,22028,6111,19645
vllm/Qwen/Qwen3-4B,Qwen3-4B,Qwen3,Qwen/Qwen3-4B,ukr,0.6400336810590822,0.3110715194706032,2.057512954411008,100,13682,21377,6111,19645
vllm/Qwen/Qwen3-4B,Qwen3-4B,Qwen3,Qwen/Qwen3-4B,dan,0.4247255749267372,0.3110715194706032,1.3653631025095323,100,8551,20133,6111,19645
vllm/Qwen/Qwen3-4B,Qwen3-4B,Qwen3,Qwen/Qwen3-4B,nob,0.4228127350213086,0.3110715194706032,1.3592139059881538,100,8433,19945,6111,19645
vllm/Qwen/Qwen3-4B,Qwen3-4B,Qwen3,Qwen/Qwen3-4B,isl,0.5450484341201919,0.3110715194706032,1.7521643737998969,100,11591,21266,6111,19645
vllm/Qwen/Qwen3-4B,Qwen3-4B,Qwen3,Qwen/Qwen3-4B,ara,0.5197614136796923,0.3110715194706032,1.6708743203628793,100,9324,17939,6111,19645
vllm/Qwen/Qwen3-4B,Qwen3-4B,Qwen3,Qwen/Qwen3-4B,est,0.4884087994475683,0.3110715194706032,1.5700852340283882,100,9902,20274,6111,19645
vllm/Qwen/Qwen3-4B,Qwen3-4B,Qwen3,Qwen/Qwen3-4B,hin,1.1958312405826217,0.3110715194706032,3.844232485885388,100,23809,19910,6111,19645
vllm/Qwen/Qwen3-4B,Qwen3-4B,Qwen3,Qwen/Qwen3-4B,jpn,0.7281824738550307,0.3110715194706032,2.340884421352001,100,8077,11092,6111,19645
vllm/Qwen/Qwen3-4B,Qwen3-4B,Qwen3,Qwen/Qwen3-4B,mar,1.1631330432367373,0.3110715194706032,3.7391177604951245,100,25126,21602,6111,19645
vllm/Qwen/Qwen3-4B,Qwen3-4B,Qwen3,Qwen/Qwen3-4B,nld,0.39352324394543936,0.3110715194706032,1.2650571309618976,100,8482,21554,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,Qwen/Qwen3-8B,zho,0.9554681552905354,0.3110715194706032,3.071538522448465,100,7531,7882,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,Qwen/Qwen3-8B,eng,0.3110715194706032,0.3110715194706032,1.0,100,6111,19645,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,Qwen/Qwen3-8B,eng_metric,0.31027687954729183,0.3110715194706032,0.9974454751606199,100,6141,19792,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,Qwen/Qwen3-8B,rus,0.4443868901864758,0.3110715194706032,1.4285682306845553,100,9437,21236,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,Qwen/Qwen3-8B,deu,0.36802278999376836,0.3110715194706032,1.1830809539236753,100,8268,22466,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,Qwen/Qwen3-8B,fra,0.372296302903269,0.3110715194706032,1.1968189937055669,100,8348,22423,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,Qwen/Qwen3-8B,ita,0.3917287089159252,0.3110715194706032,1.2592882485114305,100,8629,22028,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,Qwen/Qwen3-8B,ukr,0.6400336810590822,0.3110715194706032,2.057512954411008,100,13682,21377,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,Qwen/Qwen3-8B,dan,0.4247255749267372,0.3110715194706032,1.3653631025095323,100,8551,20133,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,Qwen/Qwen3-8B,nob,0.4228127350213086,0.3110715194706032,1.3592139059881538,100,8433,19945,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,Qwen/Qwen3-8B,isl,0.5450484341201919,0.3110715194706032,1.7521643737998969,100,11591,21266,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,Qwen/Qwen3-8B,ara,0.5197614136796923,0.3110715194706032,1.6708743203628793,100,9324,17939,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,Qwen/Qwen3-8B,est,0.4884087994475683,0.3110715194706032,1.5700852340283882,100,9902,20274,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,Qwen/Qwen3-8B,hin,1.1958312405826217,0.3110715194706032,3.844232485885388,100,23809,19910,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,Qwen/Qwen3-8B,jpn,0.7281824738550307,0.3110715194706032,2.340884421352001,100,8077,11092,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,Qwen/Qwen3-8B,mar,1.1631330432367373,0.3110715194706032,3.7391177604951245,100,25126,21602,6111,19645
vllm/Qwen/Qwen3-8B,Qwen3-8B,Qwen3,Qwen/Qwen3-8B,nld,0.39352324394543936,0.3110715194706032,1.2650571309618976,100,8482,21554,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,Qwen/Qwen3-14B,zho,0.9554681552905354,0.3110715194706032,3.071538522448465,100,7531,7882,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,Qwen/Qwen3-14B,eng,0.3110715194706032,0.3110715194706032,1.0,100,6111,19645,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,Qwen/Qwen3-14B,eng_metric,0.31027687954729183,0.3110715194706032,0.9974454751606199,100,6141,19792,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,Qwen/Qwen3-14B,rus,0.4443868901864758,0.3110715194706032,1.4285682306845553,100,9437,21236,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,Qwen/Qwen3-14B,deu,0.36802278999376836,0.3110715194706032,1.1830809539236753,100,8268,22466,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,Qwen/Qwen3-14B,fra,0.372296302903269,0.3110715194706032,1.1968189937055669,100,8348,22423,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,Qwen/Qwen3-14B,ita,0.3917287089159252,0.3110715194706032,1.2592882485114305,100,8629,22028,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,Qwen/Qwen3-14B,ukr,0.6400336810590822,0.3110715194706032,2.057512954411008,100,13682,21377,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,Qwen/Qwen3-14B,dan,0.4247255749267372,0.3110715194706032,1.3653631025095323,100,8551,20133,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,Qwen/Qwen3-14B,nob,0.4228127350213086,0.3110715194706032,1.3592139059881538,100,8433,19945,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,Qwen/Qwen3-14B,isl,0.5450484341201919,0.3110715194706032,1.7521643737998969,100,11591,21266,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,Qwen/Qwen3-14B,ara,0.5197614136796923,0.3110715194706032,1.6708743203628793,100,9324,17939,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,Qwen/Qwen3-14B,est,0.4884087994475683,0.3110715194706032,1.5700852340283882,100,9902,20274,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,Qwen/Qwen3-14B,hin,1.1958312405826217,0.3110715194706032,3.844232485885388,100,23809,19910,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,Qwen/Qwen3-14B,jpn,0.7281824738550307,0.3110715194706032,2.340884421352001,100,8077,11092,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,Qwen/Qwen3-14B,mar,1.1631330432367373,0.3110715194706032,3.7391177604951245,100,25126,21602,6111,19645
vllm/Qwen/Qwen3-14B,Qwen3-14B,Qwen3,Qwen/Qwen3-14B,nld,0.39352324394543936,0.3110715194706032,1.2650571309618976,100,8482,21554,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,Qwen/Qwen3-32B,zho,0.9554681552905354,0.3110715194706032,3.071538522448465,100,7531,7882,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,Qwen/Qwen3-32B,eng,0.3110715194706032,0.3110715194706032,1.0,100,6111,19645,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,Qwen/Qwen3-32B,eng_metric,0.31027687954729183,0.3110715194706032,0.9974454751606199,100,6141,19792,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,Qwen/Qwen3-32B,rus,0.4443868901864758,0.3110715194706032,1.4285682306845553,100,9437,21236,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,Qwen/Qwen3-32B,deu,0.36802278999376836,0.3110715194706032,1.1830809539236753,100,8268,22466,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,Qwen/Qwen3-32B,fra,0.372296302903269,0.3110715194706032,1.1968189937055669,100,8348,22423,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,Qwen/Qwen3-32B,ita,0.3917287089159252,0.3110715194706032,1.2592882485114305,100,8629,22028,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,Qwen/Qwen3-32B,ukr,0.6400336810590822,0.3110715194706032,2.057512954411008,100,13682,21377,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,Qwen/Qwen3-32B,dan,0.4247255749267372,0.3110715194706032,1.3653631025095323,100,8551,20133,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,Qwen/Qwen3-32B,nob,0.4228127350213086,0.3110715194706032,1.3592139059881538,100,8433,19945,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,Qwen/Qwen3-32B,isl,0.5450484341201919,0.3110715194706032,1.7521643737998969,100,11591,21266,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,Qwen/Qwen3-32B,ara,0.5197614136796923,0.3110715194706032,1.6708743203628793,100,9324,17939,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,Qwen/Qwen3-32B,est,0.4884087994475683,0.3110715194706032,1.5700852340283882,100,9902,20274,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,Qwen/Qwen3-32B,hin,1.1958312405826217,0.3110715194706032,3.844232485885388,100,23809,19910,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,Qwen/Qwen3-32B,jpn,0.7281824738550307,0.3110715194706032,2.340884421352001,100,8077,11092,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,Qwen/Qwen3-32B,mar,1.1631330432367373,0.3110715194706032,3.7391177604951245,100,25126,21602,6111,19645
vllm/Qwen/Qwen3-32B,Qwen3-32B,Qwen3,Qwen/Qwen3-32B,nld,0.39352324394543936,0.3110715194706032,1.2650571309618976,100,8482,21554,6111,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B (reasoning off),Qwen3.5,Qwen/Qwen3.5-0.8B,zho,0.8439482364882009,0.3108679053194197,2.7148130187998536,100,6652,7882,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B (reasoning off),Qwen3.5,Qwen/Qwen3.5-0.8B,eng,0.3108679053194197,0.3108679053194197,1.0,100,6107,19645,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B (reasoning off),Qwen3.5,Qwen/Qwen3.5-0.8B,eng_metric,0.30982215036378336,0.3108679053194197,0.996636015047736,100,6132,19792,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B (reasoning off),Qwen3.5,Qwen/Qwen3.5-0.8B,rus,0.3461103786023733,0.3108679053194197,1.1133680019066028,100,7350,21236,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B (reasoning off),Qwen3.5,Qwen/Qwen3.5-0.8B,deu,0.3194605181162646,0.3108679053194197,1.0276407202217157,100,7177,22466,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B (reasoning off),Qwen3.5,Qwen/Qwen3.5-0.8B,fra,0.33394282656201224,0.3108679053194197,1.0742274157214229,100,7488,22423,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B (reasoning off),Qwen3.5,Qwen/Qwen3.5-0.8B,ita,0.3226348284002179,0.3108679053194197,1.037851842790614,100,7107,22028,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B (reasoning off),Qwen3.5,Qwen/Qwen3.5-0.8B,ukr,0.4519343219347897,0.3108679053194197,1.4537825044062458,100,9661,21377,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B (reasoning off),Qwen3.5,Qwen/Qwen3.5-0.8B,dan,0.37843341777181744,0.3108679053194197,1.2173447670095552,100,7619,20133,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B (reasoning off),Qwen3.5,Qwen/Qwen3.5-0.8B,nob,0.3758836801203309,0.3108679053194197,1.2091427699302277,100,7497,19945,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B (reasoning off),Qwen3.5,Qwen/Qwen3.5-0.8B,isl,0.4877268879902191,0.3108679053194197,1.5689200449595309,100,10372,21266,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B (reasoning off),Qwen3.5,Qwen/Qwen3.5-0.8B,ara,0.4398795919504989,0.3108679053194197,1.415004844255371,100,7891,17939,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B (reasoning off),Qwen3.5,Qwen/Qwen3.5-0.8B,est,0.43553319522541184,0.3108679053194197,1.4010233535620134,100,8830,20274,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B (reasoning off),Qwen3.5,Qwen/Qwen3.5-0.8B,hin,0.8517327975891512,0.3108679053194197,2.7398543980086583,100,16958,19910,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B (reasoning off),Qwen3.5,Qwen/Qwen3.5-0.8B,jpn,0.6205373241976199,0.3108679053194197,1.9961447083448898,100,6883,11092,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B (reasoning off),Qwen3.5,Qwen/Qwen3.5-0.8B,mar,0.8640866586427183,0.3108679053194197,2.779594303100737,100,18666,21602,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B (reasoning off),Qwen3.5,Qwen/Qwen3.5-0.8B,nld,0.3470817481673935,0.3108679053194197,1.1164927039051,100,7481,21554,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B (reasoning off),Qwen3.5,Qwen/Qwen3.5-4B,zho,0.8439482364882009,0.3108679053194197,2.7148130187998536,100,6652,7882,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B (reasoning off),Qwen3.5,Qwen/Qwen3.5-4B,eng,0.3108679053194197,0.3108679053194197,1.0,100,6107,19645,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B (reasoning off),Qwen3.5,Qwen/Qwen3.5-4B,eng_metric,0.30982215036378336,0.3108679053194197,0.996636015047736,100,6132,19792,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B (reasoning off),Qwen3.5,Qwen/Qwen3.5-4B,rus,0.3461103786023733,0.3108679053194197,1.1133680019066028,100,7350,21236,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B (reasoning off),Qwen3.5,Qwen/Qwen3.5-4B,deu,0.3194605181162646,0.3108679053194197,1.0276407202217157,100,7177,22466,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B (reasoning off),Qwen3.5,Qwen/Qwen3.5-4B,fra,0.33394282656201224,0.3108679053194197,1.0742274157214229,100,7488,22423,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B (reasoning off),Qwen3.5,Qwen/Qwen3.5-4B,ita,0.3226348284002179,0.3108679053194197,1.037851842790614,100,7107,22028,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B (reasoning off),Qwen3.5,Qwen/Qwen3.5-4B,ukr,0.4519343219347897,0.3108679053194197,1.4537825044062458,100,9661,21377,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B (reasoning off),Qwen3.5,Qwen/Qwen3.5-4B,dan,0.37843341777181744,0.3108679053194197,1.2173447670095552,100,7619,20133,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B (reasoning off),Qwen3.5,Qwen/Qwen3.5-4B,nob,0.3758836801203309,0.3108679053194197,1.2091427699302277,100,7497,19945,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B (reasoning off),Qwen3.5,Qwen/Qwen3.5-4B,isl,0.4877268879902191,0.3108679053194197,1.5689200449595309,100,10372,21266,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B (reasoning off),Qwen3.5,Qwen/Qwen3.5-4B,ara,0.4398795919504989,0.3108679053194197,1.415004844255371,100,7891,17939,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B (reasoning off),Qwen3.5,Qwen/Qwen3.5-4B,est,0.43553319522541184,0.3108679053194197,1.4010233535620134,100,8830,20274,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B (reasoning off),Qwen3.5,Qwen/Qwen3.5-4B,hin,0.8517327975891512,0.3108679053194197,2.7398543980086583,100,16958,19910,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B (reasoning off),Qwen3.5,Qwen/Qwen3.5-4B,jpn,0.6205373241976199,0.3108679053194197,1.9961447083448898,100,6883,11092,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B (reasoning off),Qwen3.5,Qwen/Qwen3.5-4B,mar,0.8640866586427183,0.3108679053194197,2.779594303100737,100,18666,21602,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B (reasoning off),Qwen3.5,Qwen/Qwen3.5-4B,nld,0.3470817481673935,0.3108679053194197,1.1164927039051,100,7481,21554,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B (reasoning off),Qwen3.5,Qwen/Qwen3.5-9B,zho,0.8439482364882009,0.3108679053194197,2.7148130187998536,100,6652,7882,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B (reasoning off),Qwen3.5,Qwen/Qwen3.5-9B,eng,0.3108679053194197,0.3108679053194197,1.0,100,6107,19645,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B (reasoning off),Qwen3.5,Qwen/Qwen3.5-9B,eng_metric,0.30982215036378336,0.3108679053194197,0.996636015047736,100,6132,19792,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B (reasoning off),Qwen3.5,Qwen/Qwen3.5-9B,rus,0.3461103786023733,0.3108679053194197,1.1133680019066028,100,7350,21236,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B (reasoning off),Qwen3.5,Qwen/Qwen3.5-9B,deu,0.3194605181162646,0.3108679053194197,1.0276407202217157,100,7177,22466,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B (reasoning off),Qwen3.5,Qwen/Qwen3.5-9B,fra,0.33394282656201224,0.3108679053194197,1.0742274157214229,100,7488,22423,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B (reasoning off),Qwen3.5,Qwen/Qwen3.5-9B,ita,0.3226348284002179,0.3108679053194197,1.037851842790614,100,7107,22028,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B (reasoning off),Qwen3.5,Qwen/Qwen3.5-9B,ukr,0.4519343219347897,0.3108679053194197,1.4537825044062458,100,9661,21377,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B (reasoning off),Qwen3.5,Qwen/Qwen3.5-9B,dan,0.37843341777181744,0.3108679053194197,1.2173447670095552,100,7619,20133,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B (reasoning off),Qwen3.5,Qwen/Qwen3.5-9B,nob,0.3758836801203309,0.3108679053194197,1.2091427699302277,100,7497,19945,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B (reasoning off),Qwen3.5,Qwen/Qwen3.5-9B,isl,0.4877268879902191,0.3108679053194197,1.5689200449595309,100,10372,21266,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B (reasoning off),Qwen3.5,Qwen/Qwen3.5-9B,ara,0.4398795919504989,0.3108679053194197,1.415004844255371,100,7891,17939,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B (reasoning off),Qwen3.5,Qwen/Qwen3.5-9B,est,0.43553319522541184,0.3108679053194197,1.4010233535620134,100,8830,20274,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B (reasoning off),Qwen3.5,Qwen/Qwen3.5-9B,hin,0.8517327975891512,0.3108679053194197,2.7398543980086583,100,16958,19910,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B (reasoning off),Qwen3.5,Qwen/Qwen3.5-9B,jpn,0.6205373241976199,0.3108679053194197,1.9961447083448898,100,6883,11092,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B (reasoning off),Qwen3.5,Qwen/Qwen3.5-9B,mar,0.8640866586427183,0.3108679053194197,2.779594303100737,100,18666,21602,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B (reasoning off),Qwen3.5,Qwen/Qwen3.5-9B,nld,0.3470817481673935,0.3108679053194197,1.1164927039051,100,7481,21554,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B (reasoning off),Qwen3.5,Qwen/Qwen3.5-27B,zho,0.8439482364882009,0.3108679053194197,2.7148130187998536,100,6652,7882,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B (reasoning off),Qwen3.5,Qwen/Qwen3.5-27B,eng,0.3108679053194197,0.3108679053194197,1.0,100,6107,19645,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B (reasoning off),Qwen3.5,Qwen/Qwen3.5-27B,eng_metric,0.30982215036378336,0.3108679053194197,0.996636015047736,100,6132,19792,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B (reasoning off),Qwen3.5,Qwen/Qwen3.5-27B,rus,0.3461103786023733,0.3108679053194197,1.1133680019066028,100,7350,21236,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B (reasoning off),Qwen3.5,Qwen/Qwen3.5-27B,deu,0.3194605181162646,0.3108679053194197,1.0276407202217157,100,7177,22466,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B (reasoning off),Qwen3.5,Qwen/Qwen3.5-27B,fra,0.33394282656201224,0.3108679053194197,1.0742274157214229,100,7488,22423,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B (reasoning off),Qwen3.5,Qwen/Qwen3.5-27B,ita,0.3226348284002179,0.3108679053194197,1.037851842790614,100,7107,22028,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B (reasoning off),Qwen3.5,Qwen/Qwen3.5-27B,ukr,0.4519343219347897,0.3108679053194197,1.4537825044062458,100,9661,21377,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B (reasoning off),Qwen3.5,Qwen/Qwen3.5-27B,dan,0.37843341777181744,0.3108679053194197,1.2173447670095552,100,7619,20133,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B (reasoning off),Qwen3.5,Qwen/Qwen3.5-27B,nob,0.3758836801203309,0.3108679053194197,1.2091427699302277,100,7497,19945,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B (reasoning off),Qwen3.5,Qwen/Qwen3.5-27B,isl,0.4877268879902191,0.3108679053194197,1.5689200449595309,100,10372,21266,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B (reasoning off),Qwen3.5,Qwen/Qwen3.5-27B,ara,0.4398795919504989,0.3108679053194197,1.415004844255371,100,7891,17939,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B (reasoning off),Qwen3.5,Qwen/Qwen3.5-27B,est,0.43553319522541184,0.3108679053194197,1.4010233535620134,100,8830,20274,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B (reasoning off),Qwen3.5,Qwen/Qwen3.5-27B,hin,0.8517327975891512,0.3108679053194197,2.7398543980086583,100,16958,19910,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B (reasoning off),Qwen3.5,Qwen/Qwen3.5-27B,jpn,0.6205373241976199,0.3108679053194197,1.9961447083448898,100,6883,11092,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B (reasoning off),Qwen3.5,Qwen/Qwen3.5-27B,mar,0.8640866586427183,0.3108679053194197,2.779594303100737,100,18666,21602,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B (reasoning off),Qwen3.5,Qwen/Qwen3.5-27B,nld,0.3470817481673935,0.3108679053194197,1.1164927039051,100,7481,21554,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen3.5,Qwen/Qwen3.5-0.8B,zho,0.8439482364882009,0.3108679053194197,2.7148130187998536,100,6652,7882,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen3.5,Qwen/Qwen3.5-0.8B,eng,0.3108679053194197,0.3108679053194197,1.0,100,6107,19645,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen3.5,Qwen/Qwen3.5-0.8B,eng_metric,0.30982215036378336,0.3108679053194197,0.996636015047736,100,6132,19792,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen3.5,Qwen/Qwen3.5-0.8B,rus,0.3461103786023733,0.3108679053194197,1.1133680019066028,100,7350,21236,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen3.5,Qwen/Qwen3.5-0.8B,deu,0.3194605181162646,0.3108679053194197,1.0276407202217157,100,7177,22466,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen3.5,Qwen/Qwen3.5-0.8B,fra,0.33394282656201224,0.3108679053194197,1.0742274157214229,100,7488,22423,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen3.5,Qwen/Qwen3.5-0.8B,ita,0.3226348284002179,0.3108679053194197,1.037851842790614,100,7107,22028,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen3.5,Qwen/Qwen3.5-0.8B,ukr,0.4519343219347897,0.3108679053194197,1.4537825044062458,100,9661,21377,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen3.5,Qwen/Qwen3.5-0.8B,dan,0.37843341777181744,0.3108679053194197,1.2173447670095552,100,7619,20133,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen3.5,Qwen/Qwen3.5-0.8B,nob,0.3758836801203309,0.3108679053194197,1.2091427699302277,100,7497,19945,6107,19645
